0	0.7
0.1	0.7
0.2	0.7
0.3	0.7
0.4	0.7
0.5	0.7
0.6	0.7
0.7	0.7
0.8	0.7
0.9	0.7
1	0.7
1.1	0.7
1.2	0.7
1.3	0.7
1.4	0.7
1.5	0.7
1.6	0.7
1.7	0.7
1.8	0.7
1.9	0.7
2	0.7
2.1	0.7
2.2	0.7
2.3	0.7
2.4	0.7
2.5	0.7
2.6	0.7
2.7	0.7
2.8	0.7
2.9	0.7
3	0.7
3.1	0.7
3.2	0.7
3.3	0.7
3.4	0.7
3.5	0.7
3.6	0.7
3.7	0.7
3.8	0.7
3.9	0.7
4	0.7
4.1	0.7
4.2	0.7
4.3	0.7
4.4	0.7
4.5	0.7
4.6	0.7
4.7	0.7
4.8	0.7
4.9	0.7
5	0.7
5.1	0.7
5.2	0.7
5.3	0.7
5.4	0.7
5.5	0.7
5.6	0.7
5.7	0.7
5.8	0.7
5.9	0.7
6	0.7
6.1	0.7
6.2	0.7
6.3	0.7
6.4	0.7
6.5	0.7
6.6	0.7
6.7	0.7
6.8	0.7
6.9	0.7
7	0.7
7.1	0.7
7.2	0.7
7.3	0.7
7.4	0.7
7.5	0.7
7.6	0.7
7.7	0.7
7.8	0.7
7.9	0.7
8	0.7
8.1	0.7
8.2	0.7
8.3	0.7
8.4	0.7
8.5	0.7
8.6	0.7
8.7	0.7
8.8	0.7
8.9	0.7
9	0.7
9.1	0.7
9.2	0.7
9.3	0.7
9.4	0.7
9.5	0.7
9.6	0.7
9.7	0.7
9.8	0.7
9.9	0.7
10	0.7
10.1	0.7
10.2	0.7
10.3	0.7
10.4	0.7
10.5	0.7
10.6	0.7
10.7	0.7
10.8	0.7
10.9	0.7
11	0.7
11.1	0.7
11.2	0.7
11.3	0.7
11.4	0.7
11.5	0.7
11.6	0.7
11.7	0.7
11.8	0.7
11.9	0.7
12	0.7
12.1	0.7
12.2	0.7
12.3	0.7
12.4	0.7
12.5	0.7
12.6	0.7
12.7	0.7
12.8	0.7
12.9	0.7
13	0.7
13.1	0.7
13.2	0.7
13.3	0.7
13.4	0.7
13.5	0.7
13.6	0.7
13.7	0.7
13.8	0.7
13.9	0.7
14	0.7
14.1	0.7
14.2	0.7
14.3	0.7
14.4	0.7
14.5	0.7
14.6	0.7
14.7	0.7
14.8	0.7
14.9	0.7
15	0.7
15.1	0.7
15.2	0.7
15.3	0.7
15.4	0.7
15.5	0.7
15.6	0.7
15.7	0.7
15.8	0.7
15.9	0.7
16	0.7
16.1	0.7
16.2	0.7
16.3	0.7
16.4	0.7
16.5	0.7
16.6	0.7
16.7	0.7
16.8	0.7
16.9	0.7
17	0.7
17.1	0.7
17.2	0.7
17.3	0.7
17.4	0.7
17.5	0.7
17.6	0.7
17.7	0.7
17.8	0.7
17.9	0.7
18	0.7
18.1	0.7
18.2	0.7
18.3	0.7
18.4	0.7
18.5	0.7
18.6	0.7
18.7	0.7
18.8	0.7
18.9	0.7
19	0.7
19.1	0.7
19.2	0.7
19.3	0.7
19.4	0.7
19.5	0.7
19.6	0.7
19.7	0.7
19.8	0.7
19.9	0.7
20	0.7
20.1	0.7
20.2	0.7
20.3	0.7
20.4	0.7
20.5	0.7
20.6	0.7
20.7	0.7
20.8	0.7
20.9	0.7
21	0.7
21.1	0.7
21.2	0.7
21.3	0.7
21.4	0.7
21.5	0.7
21.6	0.7
21.7	0.7
21.8	0.7
21.9	0.7
22	0.7
22.1	0.7
22.2	0.7
22.3	0.7
22.4	0.7
22.5	0.7
22.6	0.7
22.7	0.7
22.8	0.7
22.9	0.7
23	0.7
23.1	0.7
23.2	0.7
23.3	0.7
23.4	0.7
23.5	0.7
23.6	0.7
23.7	0.7
23.8	0.7
23.9	0.7
24	0.7
24.1	0.7
24.2	0.7
24.3	0.7
24.4	0.7
24.5	0.7
24.6	0.7
24.7	0.7
24.8	0.7
24.9	0.7
25	0.7
25.1	0.7
25.2	0.7
25.3	0.7
25.4	0.7
25.5	0.7
25.6	0.7
25.7	0.7
25.8	0.7
25.9	0.7
26	0.7
26.1	0.7
26.2	0.7
26.3	0.7
26.4	0.7
26.5	0.7
26.6	0.7
26.7	0.7
26.8	0.7
26.9	0.7
27	0.7
27.1	0.7
27.2	0.7
27.3	0.7
27.4	0.7
27.5	0.7
27.6	0.7
27.7	0.7
27.8	0.7
27.9	0.7
28	0.7
28.1	0.7
28.2	0.7
28.3	0.7
28.4	0.7
28.5	0.7
28.6	0.7
28.7	0.7
28.8	0.7
28.9	0.7
29	0.7
29.1	0.7
29.2	0.7
29.3	0.7
29.4	0.7
29.5	0.7
29.6	0.7
29.7	0.7
29.8	0.7
29.9	0.7
30	0.7
30.1	0.7
30.2	0.7
30.3	0.7
30.4	0.7
30.5	0.7
30.6	0.7
30.7	0.7
30.8	0.7
30.9	0.7
31	0.7
31.1	0.7
31.2	0.7
31.3	0.7
31.4	0.7
31.5	0.7
31.6	0.7
31.7	0.7
31.8	0.7
31.9	0.7
32	0.7
32.1	0.7
32.2	0.7
32.3	0.7
32.4	0.7
32.5	0.7
32.6	0.7
32.7	0.7
32.8	0.7
32.9	0.7
33	0.7
33.1	0.7
33.2	0.7
33.3	0.7
